filename,class,split
val/aspirin/aspirin_3b84746f-05ab-4f88-b9ae-efb8c5dfc233_0072.jpg,aspirin,val
val/aspirin/aspirin_1e2a07ab-23e6-49b4-a676-212dc6880f14_0088.jpg,aspirin,val
val/aspirin/aspirin_da05a1a1-35b4-4787-8c56-12e369f18ff0_0054.jpg,aspirin,val
val/aspirin/aspirin_7588ea67-68a9-4dc0-e053-2991aa0aa471_0036.jpg,aspirin,val
val/aspirin/aspirin_58d78805-3e8c-4859-b2e0-e3089f925280_0128.jpg,aspirin,val
val/aspirin/aspirin_58d78805-3e8c-4859-b2e0-e3089f925280_0118.jpg,aspirin,val
val/aspirin/aspirin_226173d4-b6d5-4fe6-b24e-1cc5d1b31c88_0091.jpg,aspirin,val
val/aspirin/aspirin_58d78805-3e8c-4859-b2e0-e3089f925280_0113.jpg,aspirin,val
val/aspirin/aspirin_7f0f8b3c-c226-4a3a-af46-a708f345e4f5_0006.jpg,aspirin,val
val/aspirin/aspirin_dbb0d067-71f0-45e4-bc98-548cf4a90b3a_0078.jpg,aspirin,val
val/aspirin/aspirin_0b0067e0-58b0-4581-aa4b-e398c32c559a_0080.jpg,aspirin,val
test/aspirin/aspirin_e5ea9e50-2b4b-1070-e053-2a95a90abba6_0023.jpg,aspirin,test
test/aspirin/aspirin_41386de5-5857-efab-e063-6294a90afd9c_0105.jpg,aspirin,test
test/aspirin/aspirin_85a3b808-b476-f2f0-e053-2a91aa0af21f_0010.jpg,aspirin,test
test/aspirin/aspirin_226173d4-b6d5-4fe6-b24e-1cc5d1b31c88_0093.jpg,aspirin,test
test/aspirin/aspirin_e9534a13-ee8f-470f-8dd1-8ef0ce68526a_0058.jpg,aspirin,test
test/aspirin/aspirin_58d78805-3e8c-4859-b2e0-e3089f925280_0116.jpg,aspirin,test
test/aspirin/aspirin_50f72713-50f5-4bab-9e96-b9fa73c9df1f_0109.jpg,aspirin,test
test/aspirin/aspirin_58d78805-3e8c-4859-b2e0-e3089f925280_0122.jpg,aspirin,test
test/aspirin/aspirin_1e2a07ab-23e6-49b4-a676-212dc6880f14_0087.jpg,aspirin,test
test/aspirin/aspirin_85a3b808-b476-f2f0-e053-2a91aa0af21f_0007.jpg,aspirin,test
test/aspirin/aspirin_78537dcf-b157-4b67-a8b2-5cb144815166_0037.jpg,aspirin,test
test/aspirin/aspirin_58d78805-3e8c-4859-b2e0-e3089f925280_0121.jpg,aspirin,test
test/aspirin/aspirin_19c7f832-d7ec-4dcc-8aa4-f4cbf64c9ff6_0085.jpg,aspirin,test
test/aspirin/aspirin_0ae64cdb-4ea0-23af-e054-00144ff88e88_0028.jpg,aspirin,test
test/aspirin/aspirin_0e5e3842-fc6c-4a24-8e5c-522701f7c291_0069.jpg,aspirin,test
test/aspirin/aspirin_437e4fd9-c7d9-77d6-e063-6294a90a22b7_0074.jpg,aspirin,test
test/aspirin/aspirin_18b79449-5c4c-41ce-9609-80f5efa0375c_0000.jpg,aspirin,test
test/aspirin/aspirin_3165b0a3-556b-6abe-e063-6394a90a7682_0017.jpg,aspirin,test
test/aspirin/aspirin_45381b1c-2acd-1524-e063-6394a90a83d9_0016.jpg,aspirin,test
test/aspirin/aspirin_3a85be2d-6548-4de5-8109-60e1ca2bfca3_0102.jpg,aspirin,test
test/aspirin/aspirin_36503181-0fda-4127-b3f0-bdb1b56bb0ed_0097.jpg,aspirin,test
train/atorvastatin/atorvastatin_4c7b1b11-90a3-bc1c-0e45-9e2a14ef0b03_0099.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_14124e56-77ba-426d-8f5a-dbe42eda1a20_0056.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_14124e56-77ba-426d-8f5a-dbe42eda1a20_0048.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_4c7b1b11-90a3-bc1c-0e45-9e2a14ef0b03_0107.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_4c7b1b11-90a3-bc1c-0e45-9e2a14ef0b03_0098.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_271409d0-5500-4ed0-8730-5a93226a2191_0077.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_4e06b20d-cc5d-46eb-991b-5972248de3af_0116.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_06abf2dc-5ebd-4d42-b43c-7deeb93925dd_0009.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_635addf1-2024-4675-8d3c-380dc4548fbd_0132.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_4344f574-9b86-7ae5-e063-6294a90a79e8_0085.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_7353f9ef-6f79-4522-886a-7a8ae4eb867e_0141.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_14124e56-77ba-426d-8f5a-dbe42eda1a20_0058.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_4c7b1b11-90a3-bc1c-0e45-9e2a14ef0b03_0105.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_811e6733-fa82-4b41-b426-fe24aa70e601_0014.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_635addf1-2024-4675-8d3c-380dc4548fbd_0130.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_811e6733-fa82-4b41-b426-fe24aa70e601_0017.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_66df5c0b-be89-4fc7-8f8d-c7689952c662_0135.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_4c7b1b11-90a3-bc1c-0e45-9e2a14ef0b03_0108.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_7353f9ef-6f79-4522-886a-7a8ae4eb867e_0144.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_811e6733-fa82-4b41-b426-fe24aa70e601_0013.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_14124e56-77ba-426d-8f5a-dbe42eda1a20_0057.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_173474b6-26b4-46f2-a12a-64753ae5e905_0073.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_aee307d6-b3fa-424f-8656-1f30ff413e95_0046.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_25c8f92f-9cb6-482b-82e1-16ad7c94e7b3_0039.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_7bd0f0ec-f7a3-4403-9a1a-11f18213631f_0018.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_4c7b1b11-90a3-bc1c-0e45-9e2a14ef0b03_0096.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_7bd0f0ec-f7a3-4403-9a1a-11f18213631f_0019.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_4e06b20d-cc5d-46eb-991b-5972248de3af_0112.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_4c7b1b11-90a3-bc1c-0e45-9e2a14ef0b03_0109.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_7bd0f0ec-f7a3-4403-9a1a-11f18213631f_0023.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_7c58bf4a-4a92-4db8-89bc-4de1b5831efc_0004.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_4c7b1b11-90a3-bc1c-0e45-9e2a14ef0b03_0104.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_25c8f92f-9cb6-482b-82e1-16ad7c94e7b3_0032.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_aee307d6-b3fa-424f-8656-1f30ff413e95_0045.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_25c8f92f-9cb6-482b-82e1-16ad7c94e7b3_0034.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_635addf1-2024-4675-8d3c-380dc4548fbd_0133.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_14124e56-77ba-426d-8f5a-dbe42eda1a20_0064.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_635addf1-2024-4675-8d3c-380dc4548fbd_0134.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_06abf2dc-5ebd-4d42-b43c-7deeb93925dd_0010.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_7bd0f0ec-f7a3-4403-9a1a-11f18213631f_0028.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_44a39b5a-77b6-42e8-9319-df21d3678e02_0087.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_9271942d-0151-4434-80de-bbccd8868c9c_0147.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_7c58bf4a-4a92-4db8-89bc-4de1b5831efc_0006.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_4e06b20d-cc5d-46eb-991b-5972248de3af_0115.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_4e06b20d-cc5d-46eb-991b-5972248de3af_0117.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_61c29f52-7dcd-44ac-a8aa-4f54f0901f04_0129.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_271409d0-5500-4ed0-8730-5a93226a2191_0076.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_7bd0f0ec-f7a3-4403-9a1a-11f18213631f_0029.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_7353f9ef-6f79-4522-886a-7a8ae4eb867e_0142.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_7353f9ef-6f79-4522-886a-7a8ae4eb867e_0145.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_173474b6-26b4-46f2-a12a-64753ae5e905_0069.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_14124e56-77ba-426d-8f5a-dbe42eda1a20_0052.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_06abf2dc-5ebd-4d42-b43c-7deeb93925dd_0008.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_25c8f92f-9cb6-482b-82e1-16ad7c94e7b3_0037.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_66df5c0b-be89-4fc7-8f8d-c7689952c662_0136.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_66df5c0b-be89-4fc7-8f8d-c7689952c662_0138.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_7353f9ef-6f79-4522-886a-7a8ae4eb867e_0146.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_25c8f92f-9cb6-482b-82e1-16ad7c94e7b3_0038.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_173474b6-26b4-46f2-a12a-64753ae5e905_0071.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_14124e56-77ba-426d-8f5a-dbe42eda1a20_0067.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_7c58bf4a-4a92-4db8-89bc-4de1b5831efc_0005.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_4e06b20d-cc5d-46eb-991b-5972248de3af_0114.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_25c8f92f-9cb6-482b-82e1-16ad7c94e7b3_0033.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_61c29f52-7dcd-44ac-a8aa-4f54f0901f04_0128.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_54f93ed0-64ef-46bb-aab6-a8dd5dc4c035_0119.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_7bd0f0ec-f7a3-4403-9a1a-11f18213631f_0024.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_aee307d6-b3fa-424f-8656-1f30ff413e95_0043.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_14124e56-77ba-426d-8f5a-dbe42eda1a20_0066.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_173474b6-26b4-46f2-a12a-64753ae5e905_0075.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_14124e56-77ba-426d-8f5a-dbe42eda1a20_0055.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_4344f574-9b86-7ae5-e063-6294a90a79e8_0084.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_06abf2dc-5ebd-4d42-b43c-7deeb93925dd_0011.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_4e06b20d-cc5d-46eb-991b-5972248de3af_0111.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_61c29f52-7dcd-44ac-a8aa-4f54f0901f04_0124.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_4509aa67-06d4-41d1-80b6-c9bd8ad0bf07_0091.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_4509aa67-06d4-41d1-80b6-c9bd8ad0bf07_0095.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_14124e56-77ba-426d-8f5a-dbe42eda1a20_0049.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_7bd0f0ec-f7a3-4403-9a1a-11f18213631f_0021.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_66df5c0b-be89-4fc7-8f8d-c7689952c662_0139.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_4344f574-9b86-7ae5-e063-6294a90a79e8_0083.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_14124e56-77ba-426d-8f5a-dbe42eda1a20_0053.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_54f93ed0-64ef-46bb-aab6-a8dd5dc4c035_0123.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_4e06b20d-cc5d-46eb-991b-5972248de3af_0113.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_7c58bf4a-4a92-4db8-89bc-4de1b5831efc_0002.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_25c8f92f-9cb6-482b-82e1-16ad7c94e7b3_0041.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_44a39b5a-77b6-42e8-9319-df21d3678e02_0088.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_aee307d6-b3fa-424f-8656-1f30ff413e95_0047.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_14124e56-77ba-426d-8f5a-dbe42eda1a20_0050.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_635addf1-2024-4675-8d3c-380dc4548fbd_0131.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_25c8f92f-9cb6-482b-82e1-16ad7c94e7b3_0035.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_4c7b1b11-90a3-bc1c-0e45-9e2a14ef0b03_0100.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_9271942d-0151-4434-80de-bbccd8868c9c_0148.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_4c7b1b11-90a3-bc1c-0e45-9e2a14ef0b03_0103.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_61c29f52-7dcd-44ac-a8aa-4f54f0901f04_0125.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_4509aa67-06d4-41d1-80b6-c9bd8ad0bf07_0094.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_4509aa67-06d4-41d1-80b6-c9bd8ad0bf07_0092.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_811e6733-fa82-4b41-b426-fe24aa70e601_0015.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_25c8f92f-9cb6-482b-82e1-16ad7c94e7b3_0031.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_14124e56-77ba-426d-8f5a-dbe42eda1a20_0054.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_7bd0f0ec-f7a3-4403-9a1a-11f18213631f_0020.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_06abf2dc-5ebd-4d42-b43c-7deeb93925dd_0012.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_7c58bf4a-4a92-4db8-89bc-4de1b5831efc_0007.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_44a39b5a-77b6-42e8-9319-df21d3678e02_0086.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_61c29f52-7dcd-44ac-a8aa-4f54f0901f04_0127.jpg,atorvastatin,train
train/atorvastatin/atorvastatin_25c8f92f-9cb6-482b-82e1-16ad7c94e7b3_0042.jpg,atorvastatin,train
val/atorvastatin/atorvastatin_7bd0f0ec-f7a3-4403-9a1a-11f18213631f_0027.jpg,atorvastatin,val
val/atorvastatin/atorvastatin_61c29f52-7dcd-44ac-a8aa-4f54f0901f04_0126.jpg,atorvastatin,val
val/atorvastatin/atorvastatin_54f93ed0-64ef-46bb-aab6-a8dd5dc4c035_0122.jpg,atorvastatin,val
val/atorvastatin/atorvastatin_14124e56-77ba-426d-8f5a-dbe42eda1a20_0061.jpg,atorvastatin,val
val/atorvastatin/atorvastatin_811e6733-fa82-4b41-b426-fe24aa70e601_0016.jpg,atorvastatin,val
val/atorvastatin/atorvastatin_7bd0f0ec-f7a3-4403-9a1a-11f18213631f_0026.jpg,atorvastatin,val
val/atorvastatin/atorvastatin_7353f9ef-6f79-4522-886a-7a8ae4eb867e_0143.jpg,atorvastatin,val
val/atorvastatin/atorvastatin_14124e56-77ba-426d-8f5a-dbe42eda1a20_0065.jpg,atorvastatin,val
val/atorvastatin/atorvastatin_14124e56-77ba-426d-8f5a-dbe42eda1a20_0060.jpg,atorvastatin,val
val/atorvastatin/atorvastatin_9271942d-0151-4434-80de-bbccd8868c9c_0149.jpg,atorvastatin,val
val/atorvastatin/atorvastatin_7c58bf4a-4a92-4db8-89bc-4de1b5831efc_0003.jpg,atorvastatin,val
val/atorvastatin/atorvastatin_14124e56-77ba-426d-8f5a-dbe42eda1a20_0051.jpg,atorvastatin,val
val/atorvastatin/atorvastatin_173474b6-26b4-46f2-a12a-64753ae5e905_0068.jpg,atorvastatin,val
val/atorvastatin/atorvastatin_14124e56-77ba-426d-8f5a-dbe42eda1a20_0059.jpg,atorvastatin,val
val/atorvastatin/atorvastatin_14124e56-77ba-426d-8f5a-dbe42eda1a20_0062.jpg,atorvastatin,val
val/atorvastatin/atorvastatin_25c8f92f-9cb6-482b-82e1-16ad7c94e7b3_0030.jpg,atorvastatin,val
val/atorvastatin/atorvastatin_4c7b1b11-90a3-bc1c-0e45-9e2a14ef0b03_0097.jpg,atorvastatin,val
val/atorvastatin/atorvastatin_66df5c0b-be89-4fc7-8f8d-c7689952c662_0137.jpg,atorvastatin,val
val/atorvastatin/atorvastatin_173474b6-26b4-46f2-a12a-64753ae5e905_0070.jpg,atorvastatin,val
val/atorvastatin/atorvastatin_44a39b5a-77b6-42e8-9319-df21d3678e02_0090.jpg,atorvastatin,val
val/atorvastatin/atorvastatin_14124e56-77ba-426d-8f5a-dbe42eda1a20_0063.jpg,atorvastatin,val
val/atorvastatin/atorvastatin_173474b6-26b4-46f2-a12a-64753ae5e905_0074.jpg,atorvastatin,val
test/atorvastatin/atorvastatin_44a39b5a-77b6-42e8-9319-df21d3678e02_0089.jpg,atorvastatin,test
test/atorvastatin/atorvastatin_4344f574-9b86-7ae5-e063-6294a90a79e8_0082.jpg,atorvastatin,test
test/atorvastatin/atorvastatin_271409d0-5500-4ed0-8730-5a93226a2191_0078.jpg,atorvastatin,test
test/atorvastatin/atorvastatin_7353f9ef-6f79-4522-886a-7a8ae4eb867e_0140.jpg,atorvastatin,test
test/atorvastatin/atorvastatin_4c7b1b11-90a3-bc1c-0e45-9e2a14ef0b03_0102.jpg,atorvastatin,test
test/atorvastatin/atorvastatin_7c58bf4a-4a92-4db8-89bc-4de1b5831efc_0001.jpg,atorvastatin,test
test/atorvastatin/atorvastatin_54f93ed0-64ef-46bb-aab6-a8dd5dc4c035_0121.jpg,atorvastatin,test
test/atorvastatin/atorvastatin_4c7b1b11-90a3-bc1c-0e45-9e2a14ef0b03_0101.jpg,atorvastatin,test
test/atorvastatin/atorvastatin_54f93ed0-64ef-46bb-aab6-a8dd5dc4c035_0120.jpg,atorvastatin,test
test/atorvastatin/atorvastatin_4c7b1b11-90a3-bc1c-0e45-9e2a14ef0b03_0110.jpg,atorvastatin,test
test/atorvastatin/atorvastatin_25c8f92f-9cb6-482b-82e1-16ad7c94e7b3_0036.jpg,atorvastatin,test
test/atorvastatin/atorvastatin_4c7b1b11-90a3-bc1c-0e45-9e2a14ef0b03_0106.jpg,atorvastatin,test
test/atorvastatin/atorvastatin_173474b6-26b4-46f2-a12a-64753ae5e905_0072.jpg,atorvastatin,test
test/atorvastatin/atorvastatin_7bd0f0ec-f7a3-4403-9a1a-11f18213631f_0025.jpg,atorvastatin,test
test/atorvastatin/atorvastatin_4344f574-9b86-7ae5-e063-6294a90a79e8_0081.jpg,atorvastatin,test
test/atorvastatin/atorvastatin_4e06b20d-cc5d-46eb-991b-5972248de3af_0118.jpg,atorvastatin,test
test/atorvastatin/atorvastatin_7bd0f0ec-f7a3-4403-9a1a-11f18213631f_0022.jpg,atorvastatin,test
test/atorvastatin/atorvastatin_7c58bf4a-4a92-4db8-89bc-4de1b5831efc_0000.jpg,atorvastatin,test
test/atorvastatin/atorvastatin_271409d0-5500-4ed0-8730-5a93226a2191_0080.jpg,atorvastatin,test
test/atorvastatin/atorvastatin_4509aa67-06d4-41d1-80b6-c9bd8ad0bf07_0093.jpg,atorvastatin,test
test/atorvastatin/atorvastatin_aee307d6-b3fa-424f-8656-1f30ff413e95_0044.jpg,atorvastatin,test
test/atorvastatin/atorvastatin_25c8f92f-9cb6-482b-82e1-16ad7c94e7b3_0040.jpg,atorvastatin,test
test/atorvastatin/atorvastatin_271409d0-5500-4ed0-8730-5a93226a2191_0079.jpg,atorvastatin,test
train/azithromycin/azithromycin_3ddecd25-dc32-a2af-e063-6294a90a526d_0094.jpg,azithromycin,train
train/azithromycin/azithromycin_a1c96531-bbd2-4dc5-8eeb-3f0276cd0956_0071.jpg,azithromycin,train
train/azithromycin/azithromycin_44f52ce0-ad3f-7d80-e063-6294a90ad086_0016.jpg,azithromycin,train
train/azithromycin/azithromycin_859bb02c-a4bc-46fa-9fc9-def1219b5dfb_0005.jpg,azithromycin,train
train/azithromycin/azithromycin_3962bc34-8236-4ac1-8ffd-2edbd430c3eb_0010.jpg,azithromycin,train
train/azithromycin/azithromycin_d9b66736-3f1a-4d6d-bdc4-274f5adfb40c_0015.jpg,azithromycin,train
train/azithromycin/azithromycin_da399401-1ee6-422a-be46-0bba6b264b2f_0057.jpg,azithromycin,train
train/azithromycin/azithromycin_33d0a4eb-5076-65c6-e063-6394a90ac13a_0118.jpg,azithromycin,train
train/azithromycin/azithromycin_a2b0c06b-e93d-f5aa-e053-2995a90ac9aa_0139.jpg,azithromycin,train
train/azithromycin/azithromycin_cefbce3f-3e6c-4659-abd7-3ec3e8227737_0141.jpg,azithromycin,train
train/azithromycin/azithromycin_44f52ce0-ad3f-7d80-e063-6294a90ad086_0019.jpg,azithromycin,train
train/azithromycin/azithromycin_d9b66736-3f1a-4d6d-bdc4-274f5adfb40c_0013.jpg,azithromycin,train
train/azithromycin/azithromycin_da399401-1ee6-422a-be46-0bba6b264b2f_0055.jpg,azithromycin,train
train/azithromycin/azithromycin_bf061799-cdef-40f8-b1ce-bc5eb609f8c3_0064.jpg,azithromycin,train
train/azithromycin/azithromycin_f0cfda1a-910f-4764-8658-263037df5ea8_0075.jpg,azithromycin,train
train/azithromycin/azithromycin_2fd25741-f014-3999-e063-6394a90acdd0_0109.jpg,azithromycin,train
train/azithromycin/azithromycin_a2b0c06b-e93d-f5aa-e053-2995a90ac9aa_0133.jpg,azithromycin,train
train/azithromycin/azithromycin_3ddecd25-dc32-a2af-e063-6294a90a526d_0086.jpg,azithromycin,train
train/azithromycin/azithromycin_da399401-1ee6-422a-be46-0bba6b264b2f_0058.jpg,azithromycin,train
train/azithromycin/azithromycin_f0cfda1a-910f-4764-8658-263037df5ea8_0079.jpg,azithromycin,train
train/azithromycin/azithromycin_a2b0c06b-e93d-f5aa-e053-2995a90ac9aa_0132.jpg,azithromycin,train
train/azithromycin/azithromycin_5f144e92-c9eb-420a-9bb8-4265a9f20a98_0033.jpg,azithromycin,train
train/azithromycin/azithromycin_714f6f55-278a-4fcf-8d4e-2ad9b43623a3_0025.jpg,azithromycin,train
train/azithromycin/azithromycin_01649d79-4677-4577-a3e4-e054f3f9fc3b_0036.jpg,azithromycin,train
train/azithromycin/azithromycin_c7ed6985-1d1d-48af-9df8-64b12821789e_0029.jpg,azithromycin,train
train/azithromycin/azithromycin_bf061799-cdef-40f8-b1ce-bc5eb609f8c3_0061.jpg,azithromycin,train
train/azithromycin/azithromycin_614cc2a4-3fc7-455d-9e8a-212c496f0fbf_0120.jpg,azithromycin,train
train/azithromycin/azithromycin_309652c7-e8a9-4b10-b88a-8812212f7ad3_0127.jpg,azithromycin,train
train/azithromycin/azithromycin_397471e5-76e2-462c-af30-bcc54fe00266_0048.jpg,azithromycin,train
train/azithromycin/azithromycin_614cc2a4-3fc7-455d-9e8a-212c496f0fbf_0119.jpg,azithromycin,train
train/azithromycin/azithromycin_859bb02c-a4bc-46fa-9fc9-def1219b5dfb_0004.jpg,azithromycin,train
train/azithromycin/azithromycin_a2b0c06b-e93d-f5aa-e053-2995a90ac9aa_0136.jpg,azithromycin,train
train/azithromycin/azithromycin_3ddecd25-dc32-a2af-e063-6294a90a526d_0092.jpg,azithromycin,train
train/azithromycin/azithromycin_0c926669-62b2-4ad3-8289-173c5818a9c1_0046.jpg,azithromycin,train
train/azithromycin/azithromycin_2fd25741-f014-3999-e063-6394a90acdd0_0112.jpg,azithromycin,train
train/azithromycin/azithromycin_12e39d3d-de16-4735-8897-cbf82148a3f5_0144.jpg,azithromycin,train
train/azithromycin/azithromycin_a2b0c06b-e93d-f5aa-e053-2995a90ac9aa_0138.jpg,azithromycin,train
train/azithromycin/azithromycin_33d0a4eb-5076-65c6-e063-6394a90ac13a_0117.jpg,azithromycin,train
train/azithromycin/azithromycin_7711e846-0bb3-486c-8511-f445e264cd98_0070.jpg,azithromycin,train
train/azithromycin/azithromycin_3745a0b0-7855-69eb-e063-6294a90ab6a8_0100.jpg,azithromycin,train
train/azithromycin/azithromycin_c9990a1d-5238-403e-9221-72a9314d7b5e_0053.jpg,azithromycin,train
train/azithromycin/azithromycin_814abe38-da4a-48af-bf4b-2ce04a5aabd1_0148.jpg,azithromycin,train
train/azithromycin/azithromycin_3f7c7421-411d-c04e-e063-6394a90a4aa0_0074.jpg,azithromycin,train
train/azithromycin/azithromycin_01649d79-4677-4577-a3e4-e054f3f9fc3b_0039.jpg,azithromycin,train
train/azithromycin/azithromycin_3ddecd25-dc32-a2af-e063-6294a90a526d_0087.jpg,azithromycin,train
train/azithromycin/azithromycin_bf061799-cdef-40f8-b1ce-bc5eb609f8c3_0068.jpg,azithromycin,train
train/azithromycin/azithromycin_397471e5-76e2-462c-af30-bcc54fe00266_0049.jpg,azithromycin,train
train/azithromycin/azithromycin_859bb02c-a4bc-46fa-9fc9-def1219b5dfb_0000.jpg,azithromycin,train
train/azithromycin/azithromycin_3ddecd25-dc32-a2af-e063-6294a90a526d_0082.jpg,azithromycin,train
train/azithromycin/azithromycin_2fd1f4b5-6c32-3075-e063-6294a90a0d4b_0105.jpg,azithromycin,train
train/azithromycin/azithromycin_f0cfda1a-910f-4764-8658-263037df5ea8_0077.jpg,azithromycin,train
train/azithromycin/azithromycin_3745a0b0-7855-69eb-e063-6294a90ab6a8_0103.jpg,azithromycin,train
train/azithromycin/azithromycin_cefbce3f-3e6c-4659-abd7-3ec3e8227737_0140.jpg,azithromycin,train
train/azithromycin/azithromycin_309652c7-e8a9-4b10-b88a-8812212f7ad3_0130.jpg,azithromycin,train
train/azithromycin/azithromycin_3ddecd25-dc32-a2af-e063-6294a90a526d_0083.jpg,azithromycin,train
train/azithromycin/azithromycin_c9990a1d-5238-403e-9221-72a9314d7b5e_0052.jpg,azithromycin,train
train/azithromycin/azithromycin_01649d79-4677-4577-a3e4-e054f3f9fc3b_0042.jpg,azithromycin,train
train/azithromycin/azithromycin_3745a0b0-7855-69eb-e063-6294a90ab6a8_0104.jpg,azithromycin,train
